CensusTract,holc_grade
39035101101,C
34003023502,C
55079100500,C
39095004702,C
6075042602,B
36047086000,B
6037271802,D
48201312400,D
42101031900,B
17167001300,C
9001071200,B
36081003200,C
6037542104,C
8031002602,C
36081049900,C
29510106500,C
24510151200,C
13121001300,C
48485012700,B
26065002200,C
6085501102,C
6075030202,C
39099802400,B
6073010800,B
47037017200,D
24510270702,B
26163506500,C
25017311600,B
17031720200,C
36085009601,C
34003023601,D
34031175401,D
29095003800,C
6037127806,B
24510151100,B
25025000100,D
6037206050,D
6085501300,B
26163579300,D
27123032100,B
42101001300,D
9003503300,C
34003050000,C
6085503113,D
48029171100,D
31109000400,C
36047012200,C
6037310900,C
31153010614,B
36015001000,C
6001406601,C
39035152302,B
25025120500,D
18141001200,A
19153000500,B
25023510800,B
48245001900,B
8031002300,D
36081014800,C
41051002702,B
6001401200,C
25021400200,C
36081016100,D
36001000700,D
34013015700,C
26145002100,B
17031835500,D
9001072400,C
42101030100,C
53033011800,C
55079006600,C
17031816600,D
44007002900,C
29095015300,D
18089012600,C
25025051101,C
53033006400,B
6037600902,D
18167000600,C
40109104500,C
36029010400,C
27053003800,C
25025180200,C
44007013500,B
27123033900,C
6037224200,C
44007000300,B
36001000501,B
36047012600,B
25025000402,C
39035120701,D
6037602402,D
6037572301,C
42101032500,C
44007016400,B
47157005800,C
6037300200,C
6037311200,C
18163000800,C
26125165100,C
25025110301,C
6037430901,C
36005045101,B
42101008000,C
26163553200,C
36055006300,C
24510270804,B
53033007500,C
6019000200,D
26065000400,B
34017010700,C
36047050700,D
36047026000,B
29095005700,D
17031190402,B
33011001600,C
6037533805,B
55079100600,D
26163540200,B
25005640400,B
25027731900,C
36005018102,B
6037216200,B
55079016200,C
25027732801,C
39035124202,C
53033003100,B
39035102102,C
6037480011,B
6037603102,D
37067002501,A
55079101600,C
21111008800,A
39049000410,B
6075033000,B
36081120500,C
36029009900,C
12057004200,C
17031815300,B
6001401000,D
51740211900,D
42003202200,B
36055002300,C
42101007900,B
6037576801,C
6037199800,D
42003431100,C
18097342600,D
6037603301,D
51710004100,D
47037016400,B
19153002600,B
39153507202,A
36081005700,D
42101033102,B
36047113200,D
36061008100,D
26163500500,B
29095011000,D
42101008702,C
19153004900,D
22071002600,D
39035140302,B
34013020901,A
36119003300,B
31055004000,B
19193000400,D
42003513800,D
40109101600,C
48029151000,C
37081010100,C
6037205120,D
17031040402,C
53033003500,B
27123033100,C
26163501100,A
18167001800,C
17097865600,A
12086005202,C
48113001002,B
36029008700,B
34013012900,D
42003428100,C
27123032600,C
6075031201,C
12086005407,B
39035111902,C
36047019600,C
36005002702,D
18089011000,C
26125141700,C
36081043702,D
6037600912,C
36029006800,C
6001404102,C
9001022400,A
31055002700,B
12086006801,C
51700030300,C
42013100600,C
6037124600,B
42101024900,B
36029003500,C
36055006100,C
42003270800,B
26163521800,C
34013019300,B
37081011000,D
51550020200,D
6037242200,D
17031461000,D
39049000600,C
39035104100,D
17031051400,C
40109103800,D
36029009501,A
36047056600,B
34017019300,D
8031000701,C
6037301100,B
6037462600,B
39153505500,B
24510270101,B
6037541606,B
36001001500,C
24510270301,B
36047019500,D
6085501700,D
34017006600,D
39035103500,C
6037274100,D
34017001202,D
34017014300,C
6001409700,C
36055007000,B
17031817300,D
22071005000,C
17031835100,C
53053061300,C
9009351300,C
8031004103,B
22071013900,D
25017341400,C
18003000100,C
49057201301,B
26099251000,C
6037267700,D
6037134001,C
19153005000,C
42101037200,D
18163000600,A
12086006401,C
36029008600,B
27053007801,C
42003560400,C
25005650500,B
6075016300,D
22071001800,D
6037481001,C
36047031300,D
17031841100,D
36067000400,B
25017350400,C
42133000700,C
47037019200,D
36119007000,B
6037603704,D
36063021300,C
26065004000,A
13121001202,C
25025070300,D
39035187104,A
48113004900,C
48113001600,C
36119001502,C
26163506300,D
26163551800,B
44007003602,B
6075025600,D
34017013000,C
34031124402,C
13121003100,D
6085501101,D
17031520300,D
51740212000,D
42003190300,C
1097000402,D
36061024700,B
36081013700,C
36029006100,C
9001073700,C
29095000700,C
29510110300,C
8101001900,B
18097341200,C
39035117300,D
9003503000,C
25017341902,D
19153003100,A
42101013900,D
18089010400,A
17031260300,C
48113004800,C
36061014401,D
36005038100,C
21037050400,B
6037271901,C
36047004600,A
6001422800,C
8031001101,D
41051002501,B
36001013706,A
42101021400,D
19153002100,C
29095017800,D
25025020200,D
24510140100,C
17031826901,D
6037194200,A
17031280400,D
6001402600,D
36005019300,C
53063002100,C
48029151100,C
44007002700,C
6037463800,A
34031175701,C
18167001500,C
25017374200,B
17031301200,C
9009142000,C
6037542401,B
36081025100,C
39049001600,C
54011001100,C
6067002700,C
48029170402,D
36005024800,C
34003055200,B
13245000300,D
42003434000,B
19155031000,B
36061015801,D
42003070600,B
53033005301,B
34003025200,B
25025130402,C
25005651600,A
36055004100,D
25017356701,B
36081014400,C
9009141600,D
17031310600,D
53063004400,B
26121000401,D
9009165600,C
9003500200,C
6075031202,D
6037192002,C
34003023200,C
17031251800,C
6037480802,D
26049000400,C
36067001800,B
36029005500,C
6075020600,C
20177000400,C
12086006101,B
36081097202,C
26065006600,C
6037208302,D
20209041200,D
6037301900,C
36081077908,C
39035108400,D
17031040300,B
47157002400,D
31055005902,B
49035104700,B
36093020900,C
36047000301,B
36067000900,A
6037207103,D
6037700902,C
6037602403,C
6037208610,D
36061014801,D
55079017500,D
6037217001,C
26163503600,C
25025130200,B
6019002100,C
34003051100,B
34013021100,B
18097351600,C
51760021000,C
34003054400,B
26065007000,C
47037011300,C
36081024600,D
6067003700,C
47093006700,C
53033007600,C
36081033000,C
53063001200,C
6067003501,C
48113001503,C
6019000600,C
48113004500,C
6001405800,C
36047041401,C
6037432902,C
25009206400,B
36061014802,D
34031175500,D
25017312100,B
18141001900,C
22071009000,C
18003000600,C
6037554001,C
17197882400,C
9009140900,C
36029002400,C
25009206000,C
55079017000,C
6037212702,B
36047112200,D
36081024300,C
6037621204,D
26163521400,D
53033010002,B
48453000204,B
47157007200,B
18097352600,C
20173002000,A
18097390700,D
36081013500,C
36061007200,D
17031720100,A
34013012300,C
55101000200,C
26125170000,C
26163985900,D
36081004002,C
36027220801,A
42003160800,D
18089021600,B
51760020300,D
1073004200,D
26065003200,C
6037195100,B
48113019302,B
36047021000,D
17143002400,C
9003504500,C
25005650300,B
34013013200,D
13121004300,D
36061004300,D
18003000300,B
31055000800,C
39049002740,A
9009141500,C
39035151700,C
42101034803,C
17031817700,C
13089020200,B
36005030100,A
40109100600,A
53033004302,B
29510113500,C
6037535502,C
36005028900,C
12086004203,B
55079016100,C
6073002601,C
42003170600,D
17031640300,C
42049002000,B
25021402102,D
25027711000,C
9003415500,C
42101027401,A
34013002000,B
26065004302,B
6001421900,C
17043844901,C
6037265601,A
25017356500,C
51710003501,D
36005030200,C
25027732201,C
12086006402,B
31109001002,C
26163543400,A
6037300600,C
6075016100,D
25021400600,B
34013021702,C
6037430801,C
42013100500,C
17031835600,D
36081030903,C
8031000600,D
17043842200,C
1101001400,A
36047068800,C
17031812100,B
29095016900,D
6075035202,C
36061025100,C
26163536500,C
34023003203,C
6073004501,C
48201410100,D
55079020900,C
36119005001,C
42043020300,D
6037621326,C
36119004200,A
26163552000,C
44007014300,C
18097355500,C
6075026100,C
36081062100,D
34001012200,D
36047011200,D
48453001305,D
6037432401,C
55079091100,B
42043022200,B
26049002200,C
6037234600,B
17031340500,D
12031002101,B
36005020501,C
25025120201,C
36029005201,B
37119000800,C
34017007200,D
48113019700,B
6075025401,D
47157000900,D
34039033100,B
18097341904,C
26163595000,D
25009207100,D
36061017700,C
49057200500,B
34003023602,D
6075021300,C
6037143604,C
34031133701,C
6037271902,C
36085003900,A
6037480901,C
36081044601,C
18097350300,C
36081111300,B
18003002900,C
47037016500,B
26049004000,C
25017310700,C
1097000902,C
26125184700,D
6037186404,C
18097310311,C
36081032800,C
36047014900,D
34017011200,C
25005652200,A
47157007300,B
6001404600,A
9001070500,C
36029004001,B
19163013000,B
12031001200,C
17031815200,C
17031440102,B
40109100200,C
36005023100,C
55059001500,C
48113001301,B
34031181100,C
44007017000,B
6037621102,D
39153505400,B
6037573003,C
6037125320,C
40109103900,D
36047037100,C
26163544000,D
17031160900,C
18097380300,D
6037195202,B
41051006702,B
40109101100,C
36047037900,D
48141002900,D
6037124300,B
6075025702,C
36001000800,D
34003030400,C
39153520201,A
6037269601,C
17031710800,B
34017014000,C
36029004800,B
39095002402,C
17031801300,B
51710000202,C
42101020102,D
4013113100,C
36047005400,B
26163577900,B
48141002300,C
6075013500,C
34013017000,C
36065020705,B
34039039400,C
36005028300,C
51740211800,C
39003012400,C
6037224700,C
39035161200,B
25027730100,B
22071003702,C
25025081001,C
39035101700,C
36081150702,B
8031000303,C
17163504600,C
42133000900,C
6037702102,D
25013810700,C
36081018300,C
26077001603,C
17031800400,B
18097355700,D
12103021200,C
42003478200,B
25025180301,B
18003001200,C
36005033500,A
36093021001,D
42003290100,B
47037019300,D
34007605800,B
37021001000,C
9003496700,C
27137002400,B
36081115100,B
36047022100,C
34021002000,D
18163000100,C
24510010100,D
26125184500,C
6075017000,C
41051003401,C
17143005000,D
53033004800,C
36047032100,B
48201332800,C
40109103602,D
1073001902,D
39003013600,C
29510117200,B
39155920400,B
39155920300,B
17031230600,C
39035171103,C
6037576601,B
39049006710,B
36047090800,D
25027732203,C
19113002200,D
36081028900,B
36081097204,C
17089854301,C
49035101900,C
17031220500,C
40109101400,C
36005023301,C
26163514300,C
17031150501,C
42101003300,D
55079004900,B
6037241001,C
48113000202,A
39035160200,C
36081088400,C
34003004001,B
36081043200,C
36047027600,C
48453001402,A
55079014900,D
17043845000,C
48029190501,B
19155030601,B
29189216000,B
17143002100,C
42003250900,C
39151701300,B
26163535100,C
34013010100,C
6037542103,C
34013016600,C
26163579200,C
36061021303,D
39151701200,B
42101023600,B
6037541300,D
25005651200,D
39099802100,C
29095001900,D
24510080600,C
6037480500,B
34017000400,D
9003511300,C
19153000600,D
18097350100,C
39035121401,C
36081144700,C
39035152201,B
53033007800,B
6001432100,C
41051000902,C
27123030201,B
44007017600,B
34013010200,C
25009205800,D
6075015802,C
18097350900,B
6037101110,C
36081025500,C
25013811101,C
48029170102,D
36047019000,C
13121009501,A
9001021801,B
51760020400,D
34007601200,B
6037201700,C
27053000102,D
12086005409,C
37063000402,C
36081032900,C
36081133900,C
36047012700,D
18163001500,B
40143001300,D
18141002100,D
17031292500,C
39035160100,A
6075030301,B
6037242600,D
12103020301,C
4013113000,B
6037267100,B
42003561700,C
9001022000,C
17031010502,C
42003120300,C
6037535607,C
26081003700,B
6037480704,B
42003151600,D
25005651900,D
24005430800,C
36005038000,D
29510111400,C
36119005800,B
42101020000,C
36005002000,C
9009142400,D
17031580300,D
6001401300,C
26081000400,B
17031190601,C
17031283800,D
53063003200,C
19153004800,B
36047033700,B
25005650600,D
17031230400,C
36047058600,C
48029110300,D
6067000600,D
26081003000,D
42049002600,B
34039036900,C
48453000302,B
36047116000,D
6037534501,B
36081072900,C
6073001500,B
36047002000,D
19013001701,C
6037103400,C
48201410402,B
48113004400,A
17201001300,C
8005006100,C
6037570202,C
26163504700,D
17031063302,B
42077001000,B
39099812301,C
39093022400,C
34021002800,C
6037311000,C
17201000800,C
26145001500,C
29095007600,C
51710004300,D
39049000220,A
55079090800,A
48113005600,C
36081150701,B
25025091600,C
36047117400,C
25017373400,B
27053111400,A
17031491100,B
37081011500,C
29510106300,B
17031220702,C
42003140400,A
53063000200,C
47157005000,D
36063020400,C
55079012200,C
29095001000,D
34003046300,C
34013012200,C
39095002500,C
36065020802,D
19153000300,C
39049001000,C
17031160602,C
26163533900,C
41051003802,B
42049000900,B
27053111500,A
36081140901,C
39035106500,C
6075017101,C
55079186600,D
6075021800,D
36081055200,C
12086004000,A
39113002300,C
34007604400,B
44007000600,C
18003001100,C
36029006701,B
6075016802,D
6037264301,D
36047077200,B
40109101300,C
19153000202,C
9003501800,D
36119001101,D
12086004204,B
36081079702,D
34013002300,B
34021003601,B
17031820300,C
47157003100,B
18097380800,B
41051002203,D
36005002400,D
36047018300,D
47157001500,C
36005000400,D
25021417100,C
6037189400,B
36047047800,D
6037576501,C
6001421300,B
18035000400,C
18097381002,B
49035103500,B
31055004300,A
6001420200,C
26163526500,C
12031001100,C
31055006504,B
17031829600,D
36005046201,C
36047024200,C
42043021600,B
42101001002,D
42101030200,C
55079018300,C
6037191902,C
42003478100,B
29510114102,A
48113001400,B
48029130300,C
19163011700,B
6037700400,C
36067004600,A
36081065900,C
36005020100,C
34023002703,C
36065020803,D
36005045600,C
6037700600,A
34031183102,C
6037405002,D
6037533804,B
36047091000,D
21111008400,C
17031170300,C
6075015801,D
39095004800,C
36065021402,C
9009350400,C
25023510700,B
36047054400,B
39153502800,C
34013016500,A
42003516100,B
51710000500,C
39049005300,C
26017280400,D
36047001300,D
19153001100,B
33011000600,B
18003004400,C
36061028700,A
17031830600,C
8031002801,C
34023002902,B
36005024000,C
6037540502,C
36005005902,B
18097380200,C
42003130200,C
44007018200,C
39099813800,C
29095007500,C
31055007001,B
29189220200,C
36085005000,D
17031430700,C
13051002100,B
36119000201,B
17031831100,C
17031691200,D
17031230800,C
37063001301,D
48201313500,C
34039032400,C
49035100800,C
39095006700,C
36047030500,D
17031150502,C
25025170300,D
18141001400,C
34013000500,C
42101032600,B
39035115100,C
36047112400,D
34031124601,C
6037197420,C
48201510300,B
17031081201,D
27123031000,C
27053101200,B
31055000700,C
48439103702,C
6075020700,D
44007002000,C
34017010500,C
24510261000,D
19155030502,D
34003003401,C
25027732301,C
39017000600,C
22017021100,B
39151700800,B
6037217002,C
42071001100,B
29510127300,D
6037265410,C
27053106600,B
12086004405,C
6037219700,C
39035102900,C
24510220100,D
34013004400,C
27037060102,B
34039037500,B
42003481000,B
17031100100,C
6037240402,C
6075040200,C
18097355400,B
44007002600,B
25027731600,B
6037302104,C
5119001100,D
34017016400,C
6037224410,C
27123031600,B
12086006705,A
42003473500,A
12086001104,A
34017018100,C
13215001400,C
25009260900,C
33011001300,C
9009350300,D
47157003000,B
13089020600,D
17031431302,C
42101011800,B
20173003100,D
55079009500,C
22071010000,D
34017032400,D
26163544300,D
25021402200,C
39099800500,D
29095004300,D
42003561000,C
1073000500,D
53033007000,B
25017356100,C
36061000202,D
34013005400,C
26163518000,D
39023000400,C
36081007900,D
6037211701,B
9003416800,C
39049000210,B
40109101500,A
51710005901,D
6073000201,B
36047035602,D
26163575000,C
24510070300,D
34001010102,C
34013002201,B
6037201602,C
17119400600,D
36013030400,B
17031380500,D
6075023003,D
29189216700,B
9003502700,C
6037186202,C
22071010900,C
51760010700,C
13051000100,E
41051003501,C
22071004600,C
8101002000,C
1073004000,C
39093022200,C
20177000600,C
18163001300,C
17031170500,C
39153502200,C
26163506200,C
39035122100,C
42101001001,D
55079008100,D
29510127600,D
55079003100,C
36047072600,B
42101026600,B
36119004500,A
22071008200,C
42049001900,C
25025160601,C
42101030000,C
25025130404,C
13121004400,D
17031260200,C
25003900600,C
19153002700,D
8031001102,D
19113000700,B
25017311900,C
26163554500,C
6037211120,C
44007001400,C
17031839900,D
47065002400,C
6037302102,C
17031580200,D
36055009602,D
36081092900,C
6037238200,B
36093021500,C
48029141000,C
36047089600,C
17031060500,C
6019000902,D
39153502500,C
36067003800,C
36061000600,D
19163012300,D
26125153000,B
1097000903,C
36047016900,C
42043023300,D
26125175300,D
39049005500,B
36047029400,C
22071007800,D
34007606100,B
48113000100,A
9001257200,C
45079003000,C
18089021900,C
42003111400,C
24510130600,C
6073006000,C
6037431900,C
6073002301,B
6037302301,C
17031310400,D
24510090900,D
47157006600,B
18089011800,D
26049002600,C
12057002800,C
53053072309,C
9001061200,C
6037542700,C
17031841200,D
29021002400,D
12086003914,B
34039034500,C
17031611900,C
6037189600,B
6037702002,D
6001407600,C
26125187000,B
6001406000,D
6037265420,A
26163541200,C
26145000400,C
26125142600,A
25025120301,D
29095001100,D
8101000600,C
36055006400,D
49035101600,B
53063000600,C
39035118800,D
36085006400,D
39095001000,C
6075030400,B
36061016002,D
36013030800,B
25021417701,C
39035196000,A
36081115700,C
17167002100,A
26163500300,C
42101006300,D
48485012100,E
17197881401,C
17031600600,D
51710000201,C
39153503200,C
39099802600,C
26077001000,C
48453000902,D
6073005800,D
6037181600,C
42101025400,B
37119004700,D
6037701601,B
48141002500,B
42101023700,B
29510106200,C
42043020600,C
6075026200,C
36085021300,C
42013101500,C
27053008500,B
39035114100,D
18141000200,C
39035161400,C
48439100400,B
6037460200,C
36119005300,B
27123043000,A
39035109701,D
6037570304,C
21111005900,D
47093006800,D
6037530301,C
17031281900,D
34039034300,B
13051000300,E
17031291600,D
6037401002,C
25025020301,D
39099800300,D
25003900300,C
41051002502,B
6075040100,C
47037016700,B
36081077300,B
17031243400,D
39035117201,C
26163550700,A
18097350700,C
12086004304,B
53033008300,D
40109105000,B
24510280302,B
42013101400,C
36061013600,D
49035100700,C
39035114300,D
17197882701,A
17031672000,D
29510103800,B
6067001300,C
8031004404,C
6037620701,D
9003497000,A
6037221210,C
25005641101,B
34017016800,D
27053000101,D
42091202301,B
13051001500,C
9009140600,C
18097361100,B
29077001000,B
39145003400,C
26163531700,C
17031010201,C
18097356400,D
41051001201,D
37063001100,D
48029140800,C
39017001100,C
26163516100,D
25027731101,B
27053111300,A
39095003300,D
34007606000,B
39153520500,B
36001002500,D
12103023100,D
13121006602,C
6037535603,B
